Term,LoanStatus,BorrowerRate,LenderYield,ProsperScore,ListingCategory (numeric),EmploymentStatus,LoanOriginalAmount,EstimatedLoss,EstimatedReturn,IncomeVerifiable
36,Current,0.1768,0.1668,9.0,1,Employed,6000,0.0565,0.1074,True
60,Completed,0.2118,0.2018,8.0,7,Employed,12000,0.0649,0.1246,True
36,Chargedoff,0.2324,0.2224,6.0,2,Self-employed,3500,0.1025,0.1145,False
36,Current,0.3134,0.3034,5.0,14,Employed,4000,0.1575,0.1185,True
36,Current,0.1039,0.0939,7.0,1,Other,11500,0.0299,0.06081,True
60,Current,0.2629,0.2529,4.0,1,Other,4000,0.1275,0.10307000000000001,True
36,Current,0.2099,0.1999,9.0,1,Employed,10000,0.0849,0.1003,True
36,Current,0.1979,0.1879,8.0,1,Employed,10000,0.0774,0.0975,True
36,Current,0.0949,0.0849,10.0,1,Self-employed,10000,0.0224,0.06026,False
36,Current,0.1734,0.1634,5.0,1,Employed,11000,0.0624,0.0912,True
36,Current,0.1734,0.1634,6.0,7,Self-employed,12500,0.0624,0.0912,False
36,Completed,0.2958,0.2858,6.0,13,Employed,3000,0.147,0.1257,True
36,Defaulted,0.1656,0.1556,7.0,1,Employed,11000,0.052,0.1009,True
36,Current,0.0899,0.0799,10.0,1,Employed,9000,0.02,0.0597,True
36,Chargedoff,0.2599,0.2499,6.0,1,Not employed,4000,0.108,0.1357,False
36,Completed,0.114,0.104,8.0,7,Full-time,10000,0.021,0.0827,True
36,Completed,0.2699,0.2599,6.0,6,Employed,7000,0.112,0.1414,True
36,Current,0.2566,0.2466,3.0,1,Employed,12000,0.1175,0.1079,True
36,PastDue,0.2124,0.2024,5.0,1,Employed,5000,0.0874,0.0999,True
60,Current,0.0909,0.0809,10.0,1,Employed,9000,0.0049,0.0755,True
36,Current,0.0839,0.0739,9.0,1,Employed,21400,0.0174,0.0565,True
36,Current,0.1355,0.1255,10.0,2,Employed,13000,0.0474,0.07192,True
60,Completed,0.1728,0.1628,7.0,14,Employed,16000,0.0399,0.1222,False
36,Current,0.2287,0.2187,6.0,1,Employed,2500,0.099,0.1144,True
36,Current,0.1305,0.1205,4.0,1,Employed,14300,0.0474,0.06715,True
60,Current,0.14,0.13,6.0,1,Self-employed,15000,0.0499,0.07343999999999999,False
36,Chargedoff,0.3058,0.2958,5.0,3,Self-employed,4000,0.147,0.1352,False
36,Current,0.111,0.101,9.0,1,Employed,3000,0.02,0.0807,True
60,Completed,0.2867,0.2767,7.0,1,Employed,7500,0.1175,0.1523,True
36,Current,0.1099,0.0999,10.0,1,Employed,12000,0.0324,0.06387999999999999,True
36,Chargedoff,0.3177,0.3077,4.0,3,Self-employed,4000,0.1675,0.1124,False
60,Current,0.1984,0.1884,5.0,6,Full-time,11500,0.0674,0.1091,True
36,Completed,0.1129,0.1029,8.0,1,Employed,8000,0.026,0.0766,True
36,Chargedoff,0.1095,0.0995,9.0,1,Employed,7000,0.035,0.0642,True
36,Current,0.2511,0.2411,6.0,3,Other,5000,0.112,0.1232,False
36,Completed,0.07,0.06,10.0,7,Part-time,1000,0.006,0.054,True
36,Completed,0.1485,0.1385,8.0,7,Full-time,8750,0.05,0.0862,True
60,Current,0.1329,0.1229,8.0,7,Full-time,10000,0.026,0.0965,True
60,Current,0.2179,0.2079,4.0,13,Employed,5000,0.0799,0.1133,True
36,PastDue,0.2049,0.1949,7.0,9,Employed,4500,0.089,0.1014,True
36,Current,0.0974,0.0874,8.0,1,Self-employed,15000,0.0249,0.0623,False
36,Current,0.0974,0.0874,9.0,6,Employed,4500,0.0249,0.0623,True
60,Current,0.162,0.152,10.0,1,Other,15000,0.0599,0.08321,True
36,Current,0.0655,0.0555,10.0,7,Employed,7500,0.0155,0.04,True
36,Completed,0.1034,0.0934,9.0,1,Employed,6000,0.0274,0.0631,True
36,Current,0.1314,0.1214,3.0,1,Self-employed,10000,0.0449,0.07077,False
36,Current,0.1435,0.1335,4.0,3,Self-employed,15000,0.0524,0.074,False
36,Current,0.2769,0.2669,4.0,1,Employed,9000,0.1375,0.10544,True
60,Completed,0.1223,0.1123,8.0,1,Employed,10000,0.0249,0.0842,True
36,Current,0.1139,0.1039,4.0,3,Self-employed,4000,0.0349,0.06498999999999999,False
60,Completed,0.3165,0.3065,6.0,13,Employed,4000,0.1425,0.1363,True
36,Chargedoff,0.2049,0.1949,7.0,18,Employed,5000,0.089,0.1014,True
36,Completed,0.092,0.082,9.0,6,Full-time,6850,0.021,0.0608,True
36,Chargedoff,0.3199,0.3099,4.0,7,Employed,5000,0.147,0.1487,True
36,Current,0.0924,0.0824,5.0,2,Employed,5150,0.0224,0.0578,True
36,Current,0.0974,0.0874,8.0,7,Employed,14000,0.02,0.0672,True
36,Completed,0.3125,0.3025,3.0,6,Full-time,2000,0.17,0.1148,True
36,Completed,0.085,0.075,9.0,1,Full-time,4500,0.021,0.0539,True
60,Current,0.3304,0.3204,9.0,2,Employed,4000,0.147,0.1587,True
12,Completed,0.1434,0.1334,7.0,20,Employed,2000,0.084,0.0464,True
36,Completed,0.2511,0.2411,7.0,1,Employed,5500,0.112,0.1232,True
36,Current,0.3177,0.3077,4.0,7,Employed,2000,0.1675,0.1221,True
36,Completed,0.1095,0.0995,9.0,1,Employed,13400,0.035,0.0642,True
60,Current,0.0961,0.0861,10.0,1,Employed,15367,0.0099,0.0752,True
36,Completed,0.1414,0.1314,8.0,1,Employed,10000,0.0449,0.0803,True
36,Completed,0.274,0.264,7.0,6,Full-time,7500,0.1,0.1574,True
36,Completed,0.0799,0.0699,9.0,1,Employed,11000,0.0174,0.051,True
36,Current,0.1249,0.1149,8.0,7,Employed,25000,0.0374,0.0728,True
36,Current,0.1299,0.1199,7.0,20,Employed,10000,0.0399,0.0749,True
36,Current,0.1905,0.1805,4.0,1,Other,10000,0.0849,0.08227000000000001,True
60,Current,0.2809,0.2709,5.0,2,Employed,4000,0.1225,0.1248,True
12,Completed,0.2576,0.2476,1.0,1,Employed,2500,0.1405,0.0959,True
60,Current,0.287,0.277,6.0,19,Employed,3000,0.119,0.1511,True
36,Chargedoff,0.35,0.34,1.0,3,Full-time,7500,0.366,-0.0461,True
36,Completed,0.071,0.061,10.0,7,Full-time,2450,0.006,0.055,True
36,Completed,0.2524,0.2424,6.0,18,Employed,5000,0.1175,0.1189,True
60,Current,0.2124,0.2024,8.0,14,Employed,15000,0.0599,0.1389,True
60,Current,0.2359,0.2259,5.0,15,Employed,5000,0.0925,0.116,True
36,Completed,0.1399,0.1299,8.0,1,Employed,5000,0.0595,0.0682,True
60,Current,0.2684,0.2584,3.0,2,Employed,15000,0.1025,0.1495,True
60,Current,0.2398,0.2298,7.0,1,Employed,4000,0.0849,0.1281,True
36,Completed,0.2287,0.2187,7.0,1,Full-time,3000,0.099,0.1144,True
36,Current,0.1679,0.1579,6.0,7,Employed,4000,0.0599,0.0888,True
36,Completed,0.1899,0.1799,6.0,1,Full-time,10000,0.061,0.1147,True
60,Current,0.1099,0.0999,10.0,1,Employed,11000,0.0324,0.06387999999999999,True
36,Current,0.1679,0.1579,2.0,1,Employed,13000,0.0599,0.0888,True
36,Completed,0.1099,0.0999,9.0,6,Full-time,2000,0.0495,0.0488,True
60,Current,0.201,0.191,4.0,7,Other,6000,0.0925,0.0837,True
60,Current,0.1905,0.1805,5.0,1,Employed,6500,0.0849,0.08227000000000001,True
60,Current,0.152,0.142,10.0,1,Other,4600,0.0524,0.08209,True
36,Current,0.1799,0.1699,9.0,7,Employed,8000,0.0595,0.1074,True
36,Current,0.2574,0.2474,4.0,7,Employed,2500,0.105,0.1363,True
36,Current,0.0879,0.0779,7.0,1,Employed,12500,0.0224,0.05342,True
36,Chargedoff,0.1549,0.1449,9.0,2,Part-time,1200,0.065,0.0767,True
36,Chargedoff,0.35,0.34,5.0,1,Employed,2000,0.183,0.1369,True
36,Current,0.1099,0.0999,4.0,1,Self-employed,10000,0.0324,0.06387999999999999,False
36,Current,0.1414,0.1314,7.0,3,Employed,20000,0.0449,0.0803,True
60,Current,0.1982,0.1882,6.0,1,Employed,2000,0.0574,0.1203,True
36,Current,0.0789,0.0689,9.0,1,Employed,17300,0.0124,0.0565,True
60,Current,0.144,0.134,10.0,1,Employed,11000,0.0474,0.08004,True
60,Completed,0.2124,0.2024,8.0,14,Not employed,5000,0.0599,0.1389,False
60,Current,0.1435,0.1335,4.0,7,Employed,13500,0.0524,0.074,True
36,Current,0.3199,0.3099,3.0,1,Other,4000,0.165,0.1267,True
60,Current,0.2259,0.2159,3.0,1,Employed,10500,0.0849,0.1152,True
60,PastDue,0.2684,0.2584,6.0,3,Employed,15000,0.1025,0.1495,True
36,Completed,0.29,0.28,6.0,1,Not employed,1000,0.14,0.1272,False
36,Chargedoff,0.2625,0.2525,7.0,7,Full-time,3300,0.1,0.1463,True
60,Current,0.1519,0.1419,8.0,1,Employed,5000,0.0474,0.0876,True
36,Completed,0.12,0.11,9.0,3,Full-time,4000,0.021,0.0886,True
36,Current,0.1099,0.0999,8.0,1,Employed,10500,0.0324,0.06387999999999999,True
36,Chargedoff,0.2124,0.2024,6.0,1,Employed,8207,0.0874,0.0999,True
36,Current,0.2099,0.1999,7.0,2,Not employed,15000,0.0849,0.1103,False
36,Current,0.2324,0.2224,2.0,1,Employed,5000,0.1025,0.1145,True
60,Current,0.2015,0.1915,3.0,1,Employed,9000,0.0874,0.08976,True
60,Current,0.2684,0.2584,5.0,1,Other,5000,0.1025,0.1495,True
36,Completed,0.309,0.299,7.0,1,Full-time,1650,0.1,0.1915,True
36,Current,0.1768,0.1668,8.0,2,Employed,10000,0.0565,0.1074,True
36,Completed,0.1406,0.1306,9.0,1,Full-time,10000,0.021,0.1091,True
60,Current,0.285,0.275,2.0,1,Employed,4000,0.1475,0.10255999999999998,True
60,Current,0.176,0.166,3.0,1,Self-employed,10000,0.0699,0.08528999999999999,False
36,Completed,0.35,0.34,1.0,7,Employed,2000,0.366,-0.0461,True
60,Current,0.2235,0.2135,4.0,7,Self-employed,7000,0.1075,0.08821,False
36,Current,0.1199,0.1099,5.0,2,Employed,8000,0.0399,0.06526,True
36,PastDue,0.1449,0.1349,6.0,14,Employed,6500,0.042,0.0906,True
36,Completed,0.1459,0.1359,3.0,20,Employed,25000,0.0474,0.0818,True
36,Completed,0.1449,0.1349,8.0,3,Self-employed,7500,0.0595,0.0731,False
36,Current,0.1465,0.1365,4.0,15,Employed,7250,0.0549,0.07408,True
36,Chargedoff,0.26,0.25,7.0,2,Full-time,1000,0.1,0.1438,True
12,Completed,0.1149,0.1049,8.0,6,Full-time,2000,0.0495,0.0537,True
36,Current,0.1153,0.1053,6.0,1,Employed,6500,0.0324,0.0691,True
36,PastDue,0.2537,0.2437,4.0,3,Employed,10000,0.105,0.1327,True
36,Completed,0.1621,0.1521,8.0,1,Employed,4500,0.0595,0.09,True
36,Current,0.1299,0.1199,6.0,2,Employed,20000,0.0399,0.0749,True
60,Current,0.176,0.166,6.0,1,Employed,4000,0.0699,0.08528999999999999,True
36,Current,0.1864,0.1764,5.0,18,Employed,13000,0.0699,0.095,True
36,Current,0.187,0.177,2.0,10,Employed,9500,0.0774,0.08728,True
36,Completed,0.2287,0.2187,2.0,1,Employed,12500,0.099,0.1144,True
36,Current,0.0799,0.0699,9.0,1,Employed,8000,0.0174,0.051,True
36,Current,0.1679,0.1579,9.0,1,Employed,3000,0.0599,0.0888,True
36,Current,0.1349,0.1249,8.0,1,Employed,5000,0.0424,0.07689,True
36,Completed,0.275,0.265,7.0,6,Employed,1000,0.108,0.1504,True
36,Completed,0.1469,0.1369,6.0,2,Full-time,5000,0.042,0.0926,True
36,Current,0.105,0.095,10.0,1,Employed,15000,0.0274,0.06462000000000001,True
36,Chargedoff,0.3199,0.3099,4.0,7,Employed,2000,0.195,0.0967,True
36,Current,0.2346,0.2246,4.0,20,Employed,7000,0.1025,0.1039,True
36,Current,0.2566,0.2466,7.0,15,Employed,5000,0.1175,0.1079,True
36,Current,0.2235,0.2135,1.0,1,Other,3000,0.1075,0.08821,True
36,Chargedoff,0.201,0.191,9.0,7,Full-time,2500,0.065,0.1216,True
60,Completed,0.149,0.139,9.0,1,Employed,10000,0.038,0.1005,False
36,Current,0.2599,0.2499,8.0,1,Employed,4500,0.112,0.1317,True
36,Current,0.194,0.184,6.0,2,Employed,15000,0.0874,0.08279,True
36,Current,0.2524,0.2424,6.0,19,Employed,7500,0.1175,0.1189,True
36,Completed,0.2699,0.2599,8.0,1,Employed,5000,0.112,0.1414,True
36,Current,0.1099,0.0999,9.0,15,Employed,10000,0.0299,0.06663,True
36,Current,0.0999,0.0899,9.0,1,Employed,25000,0.033,0.0567,True
60,Chargedoff,0.2498,0.2398,7.0,3,Employed,5000,0.0849,0.1492,True
36,Current,0.3177,0.3077,3.0,6,Employed,3000,0.165,0.1246,True
60,Completed,0.222,0.212,5.0,2,Employed,10000,0.065,0.142,True
60,Completed,0.2589,0.2489,3.0,2,Self-employed,15000,0.085,0.158,False
36,Current,0.1189,0.1089,8.0,1,Employed,5700,0.0374,0.06706000000000001,True
36,Current,0.2015,0.1915,3.0,1,Employed,15000,0.0874,0.08976,True
36,Current,0.2774,0.2674,2.0,1,Self-employed,8000,0.1425,0.10063,False
36,Current,0.0879,0.0779,10.0,7,Employed,6000,0.0224,0.05342,True
36,PastDue,0.162,0.152,6.0,1,Employed,20000,0.0599,0.08321,True
36,Completed,0.2859,0.2759,9.0,7,Employed,4000,0.1375,0.1137,True
60,Current,0.261,0.251,3.0,1,Other,15000,0.099,0.1458,True
36,Completed,0.182,0.172,9.0,1,Full-time,2000,0.065,0.1031,True
36,Completed,0.3177,0.3077,5.0,1,Other,2500,0.165,0.1246,True
36,Current,0.1679,0.1579,9.0,14,Employed,15000,0.0599,0.0888,True
36,Completed,0.0835,0.0735,10.0,7,Full-time,1600,0.021,0.0524,True
36,Current,0.2624,0.2524,2.0,1,Employed,7000,0.1325,0.09737,True
36,Current,0.0605,0.0505,10.0,1,Employed,11400,0.0074,0.04261,True
36,Current,0.2272,0.2172,3.0,2,Employed,8000,0.0975,0.1025,True
36,Completed,0.1799,0.1699,8.0,2,Employed,3000,0.0595,0.1074,True
36,Current,0.3059,0.2959,3.0,1,Employed,2000,0.1625,0.10662999999999999,True
36,Current,0.2492,0.2392,3.0,2,Self-employed,4000,0.1125,0.1065,False
36,Chargedoff,0.21,0.2,6.0,1,Employed,1000,0.108,0.0872,True
36,Completed,0.1449,0.1349,6.0,14,Employed,15000,0.042,0.0906,True
60,Current,0.2179,0.2079,5.0,7,Employed,3500,0.0799,0.1133,True
36,Current,0.139,0.129,10.0,1,Employed,7000,0.038,0.0905,True
36,Chargedoff,0.2575,0.2475,5.0,2,Full-time,6800,0.098,0.1434,True
60,Current,0.187,0.177,8.0,2,Employed,20000,0.0774,0.08728,True
36,Current,0.0964,0.0864,8.0,1,Employed,17000,0.02,0.0662,True
36,FinalPaymentInProgress,0.1768,0.1668,8.0,20,Employed,8500,0.0565,0.1074,True
60,Current,0.1797,0.1697,6.0,3,Employed,11500,0.0474,0.1141,True
36,Current,0.1449,0.1349,8.0,16,Employed,3000,0.0595,0.0731,True
36,Current,0.2272,0.2172,6.0,1,Employed,12500,0.0975,0.1025,True
36,Completed,0.2399,0.2299,3.0,1,Employed,6000,0.1,0.1243,True
36,Completed,0.1664,0.1564,8.0,1,Employed,8880,0.0595,0.0942,True
36,Completed,0.2287,0.2187,3.0,20,Employed,7000,0.099,0.1144,True
36,Defaulted,0.071,0.061,10.0,1,Full-time,2400,0.006,0.055,True
36,Current,0.2511,0.2411,6.0,7,Employed,4500,0.112,0.1232,True
36,Completed,0.085,0.075,7.0,7,Full-time,10000,0.015,0.06,True
36,Completed,0.3125,0.3025,1.0,1,Employed,2000,0.17,0.1148,True
60,Current,0.1579,0.1479,5.0,1,Employed,12500,0.0499,0.0905,True
36,Completed,0.3125,0.3025,3.0,1,Full-time,3500,0.17,0.1148,True
36,Completed,0.3099,0.2999,5.0,7,Full-time,7000,0.13,0.1561,False
36,Current,0.1129,0.1029,9.0,2,Full-time,2500,0.026,0.0766,True
60,Current,0.2179,0.2079,9.0,3,Full-time,6500,0.0799,0.1133,True
36,Completed,0.2049,0.1949,7.0,3,Employed,3000,0.089,0.1014,True
36,PastDue,0.2599,0.2499,6.0,1,Employed,3000,0.108,0.1357,True
36,Completed,0.35,0.34,4.0,6,Retired,1600,0.183,0.1369,True
36,Current,0.1249,0.1149,6.0,14,Self-employed,10000,0.0374,0.0728,False
36,Completed,0.1974,0.1874,7.0,3,Full-time,1800,0.1,0.083,True
60,Current,0.1364,0.1264,8.0,6,Employed,7500,0.0249,0.101,True
36,Current,0.2399,0.2299,5.0,1,Other,3500,0.1,0.1243,True
60,Chargedoff,0.2226,0.2126,3.0,3,Employed,15000,0.0724,0.1262,False
60,Current,0.183,0.173,6.0,3,Self-employed,12000,0.042,0.128,False
60,Current,0.1334,0.1234,9.0,7,Employed,31000,0.0399,0.0782,True
60,Current,0.2118,0.2018,8.0,1,Employed,12000,0.0649,0.1246,True
60,Current,0.2747,0.2647,7.0,1,Employed,13000,0.1075,0.1506,True
36,Completed,0.12,0.11,9.0,5,Full-time,1000,0.065,0.0427,True
36,Completed,0.3199,0.3099,3.0,1,Self-employed,7500,0.147,0.1487,False
60,Completed,0.1099,0.0999,8.0,1,Employed,15000,0.0299,0.0666,True
36,Current,0.2019,0.1919,7.0,1,Employed,11000,0.0799,0.0984,True
60,PastDue,0.1694,0.1594,7.0,2,Employed,18500,0.0424,0.11,True
36,Completed,0.2499,0.2399,6.0,6,Employed,2000,0.119,0.115,True
36,Current,0.1795,0.1695,3.0,2,Employed,3000,0.0774,0.08027000000000001,True
36,Completed,0.344,0.334,4.0,6,Employed,1500,0.183,0.1313,False
36,Completed,0.2699,0.2599,8.0,7,Employed,6000,0.108,0.1454,True
36,Chargedoff,0.2561,0.2461,6.0,1,Employed,3000,0.112,0.128,True
36,Completed,0.2287,0.2187,4.0,19,Employed,3000,0.099,0.1144,True
60,Completed,0.2498,0.2398,7.0,15,Employed,15000,0.0849,0.1492,True
36,Current,0.1249,0.1149,8.0,1,Employed,30000,0.0374,0.07284,True
60,Defaulted,0.3027,0.2927,7.0,1,Not employed,8000,0.112,0.1733,False
60,Current,0.1695,0.1595,8.0,1,Employed,24000,0.0649,0.08473,True
36,Current,0.1795,0.1695,3.0,1,Employed,9850,0.0774,0.08027000000000001,True
36,Current,0.2566,0.2466,7.0,7,Employed,6000,0.1175,0.1079,True
36,Completed,0.11,0.1,8.0,1,Full-time,11000,0.021,0.0787,True
60,Current,0.1579,0.1479,4.0,1,Other,4000,0.0499,0.0905,True
60,Current,0.1655,0.1555,8.0,1,Employed,7500,0.0674,0.07819,True
36,Current,0.1399,0.1299,6.0,1,Self-employed,15000,0.0449,0.0789,False
36,Current,0.1249,0.1149,8.0,1,Employed,20000,0.0374,0.0728,True
36,PastDue,0.3177,0.3077,4.0,6,Employed,3000,0.1675,0.1124,True
36,Chargedoff,0.3199,0.3099,5.0,7,Employed,4988,0.147,0.1487,True
36,Completed,0.2005,0.1905,9.0,1,Full-time,4500,0.065,0.1211,True
36,Current,0.2925,0.2825,3.0,7,Employed,9000,0.1475,0.10941,True
60,Current,0.1028,0.0928,10.0,1,Employed,20000,0.0074,0.0853,True
36,Completed,0.2849,0.2749,4.0,1,Employed,10000,0.1425,0.10747999999999999,True
36,Current,0.14,0.13,9.0,1,Employed,23500,0.0499,0.07343999999999999,True
36,Completed,0.104,0.094,9.0,3,Full-time,7000,0.021,0.0727,True
60,Current,0.173,0.163,5.0,2,Employed,12000,0.0674,0.08524,True
36,Current,0.0759,0.0659,8.0,7,Employed,12000,0.0149,0.0498,True
60,Current,0.2225,0.2125,7.0,1,Self-employed,4000,0.1025,0.0927,False
36,Chargedoff,0.3177,0.3077,4.0,2,Other,4000,0.165,0.1246,True
60,Current,0.1551,0.1451,9.0,1,Employed,17000,0.033,0.1115,True
36,Completed,0.2699,0.2599,7.0,2,Full-time,7000,0.108,0.1454,True
36,Current,0.2272,0.2172,2.0,16,Employed,3500,0.0975,0.1025,True
60,Current,0.1223,0.1123,8.0,2,Employed,13500,0.0249,0.0842,True
36,Current,0.1509,0.1409,7.0,1,Employed,2000,0.0499,0.0838,True
36,Defaulted,0.3177,0.3077,5.0,13,Not employed,3000,0.165,0.1246,False
36,Completed,0.187,0.177,7.0,1,Employed,9000,0.0774,0.08728,True
36,Completed,0.0835,0.0735,8.0,6,Full-time,6500,0.021,0.0524,True
60,Defaulted,0.3027,0.2927,5.0,1,Employed,7000,0.112,0.1733,True
36,Current,0.093,0.083,8.0,1,Self-employed,13500,0.0249,0.05567999999999999,False
36,Current,0.1239,0.1139,9.0,6,Employed,6250,0.0399,0.0691,True
36,Chargedoff,0.1949,0.1849,7.0,2,Employed,15000,0.087,0.0936,True
36,Completed,0.1029,0.0929,8.0,7,Employed,4000,0.026,0.0666,True
36,Completed,0.0964,0.0864,8.0,1,Employed,16500,0.02,0.0662,True
36,Chargedoff,0.3149,0.3049,5.0,2,Employed,7500,0.147,0.1439,True
36,Completed,0.343,0.333,6.0,7,Full-time,4000,0.14,0.1776,True
36,Completed,0.1449,0.1349,6.0,1,Self-employed,7800,0.052,0.0806,False
60,Current,0.184,0.174,5.0,1,Employed,14000,0.0799,0.08172,True
36,Current,0.192,0.182,5.0,1,Employed,8000,0.0899,0.0782,True
36,Current,0.187,0.177,6.0,13,Employed,15000,0.0774,0.08728,True
36,Completed,0.3177,0.3077,5.0,6,Employed,3000,0.1675,0.1221,True
60,PastDue,0.3096,0.2996,2.0,1,Other,4000,0.1475,0.125,False
36,Chargedoff,0.2019,0.1919,6.0,1,Employed,6000,0.0799,0.0984,False
36,Current,0.1902,0.1802,4.0,6,Employed,5500,0.065,0.111,True
12,Completed,0.0649,0.0549,10.0,1,Employed,2000,0.0155,0.0395,True
36,Current,0.2958,0.2858,6.0,15,Employed,2500,0.147,0.1257,True
36,PastDue,0.2159,0.2059,6.0,18,Employed,10000,0.0899,0.1004,True
60,Current,0.2344,0.2244,4.0,1,Employed,7000,0.1175,0.08753,True
36,Current,0.3099,0.2999,1.0,1,Employed,5000,0.13,0.1561,False
60,Current,0.2085,0.1985,2.0,1,Other,4000,0.0925,0.09066,True
60,Current,0.2235,0.2135,5.0,1,Other,4000,0.1075,0.08821,True
36,Defaulted,0.35,0.34,8.0,2,Full-time,1500,0.147,0.1773,True
36,Current,0.2346,0.2246,3.0,18,Other,4500,0.1025,0.1039,True
36,Current,0.0799,0.0699,7.0,17,Employed,7000,0.0174,0.051,True
36,Completed,0.111,0.101,9.0,1,Employed,7000,0.02,0.0807,True
36,Current,0.2599,0.2499,6.0,1,Employed,6700,0.108,0.1357,True
60,Completed,0.2293,0.2193,5.0,7,Employed,12000,0.065,0.1491,True
60,Current,0.1695,0.1595,7.0,1,Employed,3000,0.0649,0.08473,True
36,Completed,0.3199,0.3099,4.0,7,Employed,5000,0.147,0.1487,False
12,Completed,0.1224,0.1124,9.0,2,Employed,2500,0.0565,0.0541,True
36,Current,0.1099,0.0999,7.0,7,Employed,7000,0.0299,0.06663,True
60,Current,0.1725,0.1625,4.0,2,Employed,15000,0.0724,0.07923,True
36,Completed,0.3177,0.3077,4.0,15,Employed,4000,0.1625,0.1174,True
60,Completed,0.2705,0.2605,3.0,7,Full-time,15000,0.099,0.155,True
36,Current,0.1074,0.0974,8.0,1,Employed,17500,0.02,0.0771,True
60,PastDue,0.2085,0.1985,8.0,10,Employed,12000,0.0565,0.1385,True
36,Current,0.1314,0.1214,5.0,1,Employed,6500,0.0449,0.07077,True
36,Completed,0.2575,0.2475,8.0,1,Employed,4800,0.098,0.1434,True
60,Current,0.2059,0.1959,5.0,1,Employed,24000,0.0724,0.1105,True
60,Current,0.2085,0.1985,8.0,16,Other,6500,0.0565,0.1385,True
36,Current,0.1899,0.1799,6.0,2,Full-time,4500,0.061,0.1147,True
60,Current,0.2333,0.2233,6.0,1,Employed,17500,0.0799,0.1277,True
36,Chargedoff,0.2524,0.2424,7.0,1,Employed,6500,0.1175,0.1189,True
60,PastDue,0.2632,0.2532,4.0,1,Employed,11000,0.0975,0.1494,True
60,Current,0.1852,0.1752,8.0,1,Employed,4000,0.0449,0.1272,True
36,Completed,0.3125,0.3025,3.0,7,Employed,4000,0.17,0.1148,True
60,Current,0.2916,0.2816,7.0,7,Full-time,4000,0.1325,0.1241,True
60,Current,0.1305,0.1205,7.0,13,Employed,35000,0.0474,0.06715,True
60,Current,0.1845,0.1745,8.0,3,Employed,13000,0.0565,0.115,True
12,Completed,0.0609,0.0509,9.0,3,Employed,3600,0.02,0.0309,True
36,Current,0.093,0.083,7.0,1,Other,10000,0.0249,0.05567999999999999,True
36,Completed,0.3445,0.3345,5.0,1,Full-time,5000,0.18,0.1348,True
36,Current,0.1449,0.1349,9.0,13,Employed,7500,0.0565,0.0761,True
36,PastDue,0.3177,0.3077,3.0,15,Employed,4000,0.1625,0.1271,True
36,Current,0.1465,0.1365,4.0,1,Other,2200,0.0549,0.07408,True
36,Current,0.1559,0.1459,6.0,15,Employed,2000,0.0524,0.0858,False
60,Current,0.2359,0.2259,8.0,1,Employed,12000,0.0925,0.116,True
60,Chargedoff,0.2498,0.2398,7.0,1,Employed,15000,0.0849,0.1492,False
36,Current,0.0759,0.0659,10.0,2,Employed,5000,0.0149,0.0498,True
36,Completed,0.1115,0.1015,9.0,1,Employed,3000,0.035,0.0662,True
36,Completed,0.2938,0.2838,7.0,1,Full-time,3000,0.1,0.1767,True
36,Completed,0.2599,0.2499,6.0,1,Employed,3500,0.112,0.1317,True
36,Completed,0.2999,0.2899,7.0,7,Full-time,2000,0.1,0.1826,True
12,Completed,0.2254,0.2154,2.0,19,Self-employed,4000,0.1375,0.0682,False
12,Completed,0.2199,0.2099,4.0,6,Employed,4000,0.0965,0.1083,True
36,Current,0.2272,0.2172,3.0,6,Employed,5000,0.0975,0.1025,True
60,Current,0.1579,0.1479,6.0,1,Employed,4000,0.0499,0.0905,True
36,Current,0.0766,0.0666,9.0,2,Employed,14875,0.0149,0.05047,True
36,Completed,0.1074,0.0974,8.0,1,Employed,3500,0.02,0.0771,True
36,Completed,0.3073,0.2973,3.0,15,Not employed,2000,0.149,0.1347,True
36,Completed,0.27,0.26,8.0,1,Full-time,3000,0.1,0.1535,True
60,Current,0.1519,0.1419,7.0,15,Employed,4000,0.0474,0.0876,True
36,Current,0.1029,0.0929,10.0,1,Full-time,18000,0.026,0.0666,True
60,PastDue,0.1874,0.1774,4.0,1,Employed,10000,0.0624,0.1044,False
36,PastDue,0.2346,0.2246,3.0,1,Employed,4000,0.1025,0.1039,True
36,Current,0.2524,0.2424,5.0,1,Employed,8550,0.1175,0.1189,True
36,Current,0.1249,0.1149,6.0,3,Employed,4000,0.0374,0.0728,True
36,Current,0.2499,0.2399,5.0,1,Employed,8000,0.119,0.115,True
36,Completed,0.2511,0.2411,8.0,1,Employed,5500,0.112,0.1232,True
36,Completed,0.1218,0.1118,7.0,7,Full-time,2100,0.1,0.0095,True
36,Current,0.1299,0.1199,7.0,15,Full-time,2200,0.0399,0.0796,True
60,Current,0.2059,0.1959,5.0,6,Employed,9000,0.0724,0.1105,True
36,Current,0.1864,0.1764,7.0,1,Employed,8500,0.0699,0.095,True
36,Defaulted,0.316,0.306,1.0,7,Employed,7500,0.149,0.143,True
36,Current,0.1449,0.1349,7.0,1,Employed,12000,0.042,0.0906,True
36,Completed,0.2699,0.2599,6.0,7,Full-time,7500,0.112,0.1414,True
